github,message,,,
https://github.com/lxc/lxc/commit/ac01a9b83ca0ec3ee0cf4b7b983f7081eb67528c,"cgroups: switch controller delegation to fd-only operations

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/6d15354365ef2312de5a08682b3e7e6e6b73e24f,"cgroups: add unified_cgroup_fd() helper

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/3c5fa7f3e83f5831f6443c49e57eda5c1025a55e,"file_utils: harden lxc_writeat()

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/87c7dbcb9c6ec987ee4f39f3ebf3132c192ee9de,"file_utils: harden lxc_open_dirfd()

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/bcf9793d4351cd54f2de272fe52979e9fed2c1d4,"syscall_wrappers: add PROTECT_OPEN_W_* variants

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/4c6c4794dc0c7f51980071216c906fa586e82ebb,"memory_utils: add close_prot_errno_mov()

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/e18aba7d2a706f477458098e2f014f0c0cb97f26,"attach: move loading seccomp as late as possible

We want to minimize the change that the profile blocks syscalls we need during
attach setup and has the notifier enabled.

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/92466fe34b54940da4cb03ee616aa4cb22cebd90,"attach: move file descriptor closing into attach_context_container()

This reduces the possibility of forgetting to close the namespace file
descriptors when we change this codepath.

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/72a19d2f382d11d3f10c6f439d35b8a8f0b16122,"attach: stricter lookup semantics for fdopen_at() calls

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/c7d644983ff4817c93ff3f0ff96be6015dda3e6a,"Merge pull request #3645 from brauner/2021-02-01/fixes_4

attach: bugfixes",,,
https://github.com/lxc/lxc/commit/4ac35afb78de15e87e0c91c12675ac34b57f9225,"confile_utils: use lxc_log_trace()

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/62fef886dcdb18c0b2427ce45c906fd3cb2002fe,"conf: use lxc_log_trace()

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/570e1173387dba2a173ace8fbab350655599349e,"commands_utils: don't leak memory

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/52ed870ed05a5d046d3754db94898b86ddfa2eb9,"attach: use correct put method

Fixes: Coverity 1472763
Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/cd5f35ec672934165c20298b2c33f493033267f2,"attach: prevent UAF

Fixes: Coverity 1472761
Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/32947602fd7b370fdc5fa916cc8e90fe4ecbcefd,"Merge pull request #3644 from brauner/2021-02-01/fixes_3

attach: harden open() calls",,,
https://github.com/lxc/lxc/commit/6f0c2cea14d0a573a0a7cefd5661fe7d30887caa,"attach: file descriptor based fdinfo handling

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/8e5d175935cf9ac16dfa7949a8b4f1f7e6535908,"file_utils: remove O_NOFOLLOW from open_at() defaults

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/6fc8a0dd822843fc96738f2b3c1c59e1c77fcd50,"lsm: harden read_file_at()

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/46bf13b7c35fb26186ec31dba971e1ddaeec66c4,"tree-wide: extend read_file_at()

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/5129b2d3edcaef2feebdb80ae478f3268cfba454,"attach: harden open calls

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/cce677d168761da7a1e979bd396a63638c859c50,"syscall_wrappers: add PROTECT_LOOKUP, PROTECT_OPEN, PROTECT_LOOKUP_WITH_SYMLINKS, PROTECT_OPEN_WITH_TRAILING_SYMLINKS

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/7166ab759e3137cf338bb127f2e7400d7d0ce362,"file_utils: add open_at()

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/42673edd05035c7d90cf1fcfd6d16c22bdfa29c2,"Merge pull request #3642 from brauner/2021-02-01/fixes

attach: rework id handling",,,
https://github.com/lxc/lxc/commit/2b5259634ae5642ca3bd119468629c18390b5815,"Merge pull request #3643 from brauner/2021-02-01/fixes_2

cgroups: remove pointless NULL checks",,,
https://github.com/lxc/lxc/commit/ed75d76e70233986364da5a4186088ecff335c0d,"cgroups: initialize variable

Fixes: Coverity 1472651
Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/bb6dbaf0dfbba308cd3e999f6a15a96dcb1bc7c4,"cgroups: remove pointless NULL checks

We're already ensuring before that conf isn't NULL.

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/3ac4480a6cd2f9a44c4c8e60b9924b42e47d4ab5,"attach: stash host uid and host gid in attach_context

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/40301d4895f0ca4f43d0aa1060e7d3c40e1ec562,"attach: fix error checking for dup2()

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/93b9960a09c63b67df64aa6baeeba61d09fecb71,"attach: fix logging for stdfd replacement

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/a7563434ac69693305f217e41c2ed819634c3777,"attach: log failues to dup2() with SYSDEBUG()

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/7e90889dbd2869a08ef4e7eb1c7dd3663a7d0412,"utils: use SYSTRACE() when logging stdio permission fixup failures

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/20718e3987967f800f8171b812fb153a68e1aec2,"attach: document attach_context

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/595798bbcae788d38390ccd457269c6632344928,"attach: simplify opening of /proc/self

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/4475fabb0edf30b1a4d269373d63d6401a67bbd1,"attach: move uid and gid handling to get_attach_context()

the less we do in do_attach(), the better.

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/bac33ebdcbe881147ba1a2b5cd32bd98d94f9ddb,"attach: initialize init_pid field to -ESRCH

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/9680e7b062ff3e947bd3e0460d76758d44f15bb4,"attach: unifiy /proc/<init-pid>/status parsing

and move it out of do_attach(). The less we do in the container's context the
better.

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/a60d8c4ea7e77897e79fe91421490a55bb850ea1,"file_utils: add fdopenat()

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/326bb02cbb934f2000801e6d0267fe718ad985d9,"Merge pull request #3641 from brauner/2021-01-30/fixes

attach: pidfd-based hardening and file-descriptor-only LSM interactions",,,
https://github.com/lxc/lxc/commit/fbf281d3f449ff56401d3c691ff3f18ae534b7ee,"lsm/apparmor: cleanup apparmor_process_label_set()

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/d87640256f2e0bc0bfb7f18b8724f588b4b9da7f,"attach: hardening through use of pidfds

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/afc691a01a793161faaf1484fc1089bc4ae37f6d,"attach: file descriptors based LSM handling

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/ca76baed1062636ff57fb61e2512b5974d39c6b8,"cgroups: align methods

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/ee4aad1e1f043d8d519eabcd13964ccc42a4b029,"Merge pull request #3639 from brauner/2021-01-28/fixes

cgroups: fixes and improvements",,,
https://github.com/lxc/lxc/commit/7d2f7ae18514ed1b3abb70bb559716ebafaebdc9,"cgroups: use PTR_TO_U64()

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/640952e53838c7a05535c9e015a67e533a355795,"attach: don't needless check for NULL

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/de96cd600c968c5ed830a61a3979d2e2d7229104,"log: add lxc_log_trace() helper

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/4a888de15de5ec2337ef4faec5f2ea8fccb7461b,"cgroups: use bpf log when logging at trace level

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/25a8b256afe10ca285bba9c4d51bf00448085a93,"seccomp: use lxc_log_get_level()

This will now enable LXD users to dump the seccomp filter in the log when
logging at TRACE level.

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/09c8768a0b9df16c4ed4a33a8b926eb96b937fc8,"log: rework lxc_log_get_level()

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/0450b7ce718ef9fbc2f0c606b55589a6de911889,"cgroups: use cleanup macro for consistency

and to prevent future mishaps.

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/d5d4b98e596c707ad58b94e3808e5b7e10772cb9,"cgroups: vet parameters more strictly

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/0464dec30e3f5732ecd8035c4c0db2d2b9644187,"seccomp: use lxc_log_get_fd()

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/c422f3afa60f0e034e5f9d92d23cb4d5aa922dcd,"log: add lxc_log_get_fd()

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/ef1a597f4be99630d8c83a3c3f6397b27e4c87d5,"log: remove pointless inline

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/6e214b741967598e934b2b8f8cfa7a7429e06e4f,"cgroups: tweak cgroup initialization

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/c5d0238a6d1cedfc6eab54527a309b12c6670a73,"cgroups: use zalloc

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/954d61c53f0c0c717129884e75f5281db6e42933,"cgroups: ensure all memory is zeroed

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/ca679784867f26a203949f05f594abbc0c0c98d3,"cgroups: don't initiliaze NULL log

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/f3ef7e67c1990213c86a20dc7cfa9580378960b4,"cgroups: coding style fixes

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/7af21d2962a7aab8b4b62fec6a1beae878a39b03,"croups: improve __do_bpf_program_free

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/dcbb9e991ef267e832cffa1407920ac9d1b53c6c,"cgroups: bpf fixes

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/lxc/lxc/commit/0e24c5600da38f84c3d3b8d66ffe05244f15251d,"Merge pull request #3638 from brauner/2021-01-28/fixes

attach: improve attach codepaths",,,
https://github.com/lxc/lxc/commit/581b849a74c33598b24440220dc17e5ca0e946ff,"attach: init file descriptors to -EBADF

Signed-off-by: Christian Brauner <christian.brauner@ubuntu.com>",,,
https://github.com/mpdavis/python-jose/commit/d59ad6dd388266e602556f130e610f6e551dd573,Flake8,,,
https://github.com/mpdavis/python-jose/commit/39262fa183219946da97190c7f27353314c19ba3,Pass allow_truncate=False to ecdsa sign/verify,,,
https://github.com/mpdavis/python-jose/commit/368a2ad04dcff0089d72ffdb776fce4e58bd7be6,"Denylist ecdsa 0.15 in setup.py to allow for 0.16 to be installed.

The previous pull request #192 only changed the pin in requirements.txt and not in setup.py, so the ecdsa<0.15 restriction would actually be used by pip.",,,
https://github.com/mpdavis/python-jose/commit/a2a4c31d24049ad90485d3bd3491a83a2b7247c7,"Merge pull request #192 from przemyslaw-jakielaszek/master

Blacklist ecdsa 0.15",,,
https://github.com/mpdavis/python-jose/commit/fcae04f6679d7a886c31c8fd837bb60e8733e97e,"Blacklist ecdsa 0.15

Co-authored-by: blag <blag@users.noreply.github.com>",,,
https://github.com/mpdavis/python-jose/commit/c06504072c84231d5dc240c02136a17d76cbfe7f,"Merge pull request #194 from mpdavis/dependabot/pip/cryptography-3.2

Bump cryptography from 2.4.2 to 3.2",,,
https://github.com/mpdavis/python-jose/commit/d09330c999932e4a2adc5d0270e4f4f73d1a5754,"Bump cryptography from 2.4.2 to 3.2

Bumps [cryptography](https://github.com/pyca/cryptography) from 2.4.2 to 3.2.
- [Release notes](https://github.com/pyca/cryptography/releases)
- [Changelog](https://github.com/pyca/cryptography/blob/master/CHANGELOG.rst)
- [Commits](https://github.com/pyca/cryptography/compare/2.4.2...3.2)

Signed-off-by: dependabot[bot] <support@github.com>",,,
https://github.com/mpdavis/python-jose/commit/5e4e58e525d83254d239d8d17e6f73224338777c,Unpin ecdsa,,,
https://github.com/mpdavis/python-jose/commit/82bd8aa1987fb574830c73f2631fbf7be22fa3d9,"Merge pull request #188 from blag/support-loading-jwks

Support loading JWKs directly",,,
https://github.com/mpdavis/python-jose/commit/60fa95d6d79eac3bb165737dcbadf779b407f2a5,Test loading JWK directly,,,
https://github.com/mpdavis/python-jose/commit/89c3d41bc6c60ad6f7d135f14dcd963cef633637,Support loading a JWK object directly,,,
https://github.com/mpdavis/python-jose/commit/eb7c5fe17ac7e4c360974a3dca032f0f092800eb,"Merge pull request #185 from MatTerra/master

Made json.loads process numbers as strings; closes #45",,,
https://github.com/mpdavis/python-jose/commit/216195804395b4a646f12c6dfbc7658a4568f314,"Merge pull request #187 from blag/allow-bytes-secret

Allow bytes secret",,,
https://github.com/mpdavis/python-jose/commit/46302d70eeb459e3a53c9ebc298bb5b415aff30c,Allow using secret of type "bytes",,,
https://github.com/mpdavis/python-jose/commit/2ebdb3f0b933f2d7cc1a528169a2abdddd7a5d21,Add round trip tests for keys that are bytes and strings,,,
https://github.com/mpdavis/python-jose/commit/36e44054374db17d24d9a83da52323aead912518,Made json.loads process numbers as strings; closes #45,,,
https://github.com/mpdavis/python-jose/commit/99ec142374a6eb98e32be5b8cdfd72508fd404d4,"Merge pull request #182 from blag/update-tests-aenglander

Move HMACKey, add JWE, and update and expand tests",,,
https://github.com/mpdavis/python-jose/commit/581c6d7becf88177b47c85c989e8dd4238a92616,"Merge pull request #1 from blag/add-jwe-aenglander

Add JWE support",,,
https://github.com/mpdavis/python-jose/commit/5276cae9025f16e457fec574c3f9e3357e886b8d,Document JWE,,,
https://github.com/mpdavis/python-jose/commit/236ec880548195e0d7558773db94c1b460bf3b62,Add tests for JWE implementation,,,
https://github.com/mpdavis/python-jose/commit/1e3ade4fda16e65acb4bf868359122f674a6986f,Add JWE implementation,,,
https://github.com/mpdavis/python-jose/commit/afc6e0f1dea79f3ce74effc62ecf79f9ca7290d4,Add tests for AESKey,,,
https://github.com/mpdavis/python-jose/commit/54417da04edbf00cf985fee283166255ab249a8a,Add AESKey and DIRKey implementations,,,
https://github.com/mpdavis/python-jose/commit/7f22486aabd2277a915ad046a6536c4db12acff4,Add get_random_bytes function,,,
https://github.com/mpdavis/python-jose/commit/f916902fe59628e27f9cb60b64b2f5a6d081bc25,Add cryptography backend implementation of HMACKey,,,
https://github.com/mpdavis/python-jose/commit/fabb4f2737096e5f51df675ebb9e1f94c6f0b2fb,Move HMACKey to jose.backends.native,,,
https://github.com/mpdavis/python-jose/commit/1c8852bc060ecc3872e38c769ee3461d4f434fc5,Remove skip for cryptography backend when checking for warning,,,
https://github.com/mpdavis/python-jose/commit/60e711935b91e6fc17fd0ea853214fef4834590f,Add a warning to the cryptography backend to keep it consistent with the other backends,,,
https://github.com/mpdavis/python-jose/commit/ee760fc4ddbff0713bb83f3ada11ca146e6b4ef0,Rename test to test_pycrypto_sign_unencoded_cleartext,,,
https://github.com/mpdavis/python-jose/commit/c15ed4e6e42af9ae5f9997846ba33536cb83fd6a,Clean up imports,,,
https://github.com/nginx/nginx-releases/commit/f01c6309faeddd6cb719419376cb61c4da08b3e6,"Changes with nginx 1.9.2                                         16 Jun 2015

    *) Feature: the ""backlog"" parameter of the ""listen"" directives of the
       mail proxy and stream modules.

    *) Feature: the ""allow"" and ""deny"" directives in the stream module.

    *) Feature: the ""proxy_bind"" directive in the stream module.

    *) Feature: the ""proxy_protocol"" directive in the stream module.

    *) Feature: the -T switch.

    *) Feature: the REQUEST_SCHEME parameter added to the fastcgi.conf,
       fastcgi_params, scgi_params, and uwsgi_params standard configuration
       files.

    *) Bugfix: the ""reuseport"" parameter of the ""listen"" directive of the
       stream module did not work.

    *) Bugfix: OCSP stapling might return an expired OCSP response in some
       cases.",,,
https://github.com/nginx/nginx-releases/commit/2db2346e9858b0e2bc441fe293f1581a1b3371ae,"Changes with nginx 1.9.1                                         26 May 2015

    *) Change: now SSLv3 protocol is disabled by default.

    *) Change: some long deprecated directives are not supported anymore.

    *) Feature: the ""reuseport"" parameter of the ""listen"" directive.
       Thanks to Sepherosa Ziehau and Yingqi Lu.

    *) Feature: the $upstream_connect_time variable.

    *) Bugfix: in the ""hash"" directive on big-endian platforms.

    *) Bugfix: nginx might fail to start on some old Linux variants; the bug
       had appeared in 1.7.11.

    *) Bugfix: in IP address parsing.
       Thanks to Sergey Polovko.",,,
